195 3 3     236.72636414       5.89121914       0.04189164
196 5 5     240.50634766      48.66379547       0.04334753
197 9 9     194.81535339      38.88274384       0.03444787
198 10 10     239.94569397       2.71276116       0.03250884
199 6 6     119.31621552      11.04652023       0.04637018
200 7 7     206.41221619      56.61657715       0.03495544
201 7 7     222.84474182      55.40141678       0.03818374
202 10 10     167.77124023      57.14238358       0.04667924
203 11 11     251.13383484      26.68273163       0.04570184
204 13 13     119.38066101      52.68294907       0.04101451
205 7 7     250.40570068      40.16349792       0.03363636
206 8 8     195.38999939      29.13059235       0.02453147
207 9 9     162.33805847      -0.66806030       0.03869690
208 8 8     227.62306213      -2.16862535       0.03717258
209 10 10     206.16883850      31.21147728       0.04269451
210 12 12     196.19583130       3.90495205       0.04078462
211 12 12     228.97438049       3.05031681       0.03792542
212 11 11     225.68061829      17.25251961       0.03804617
213 6 6     186.62788391      16.63383102       0.04488704
214 11 11     154.97006226      63.95159531       0.04109709
215 10 10     156.50169373      19.32780457       0.04192364
216 13 13     208.53669739      30.88595581       0.04241601
217 5 5     130.54887390      52.77310944       0.04462000
218 7 7     169.05827332      55.70436096       0.03313059
219 12 12     125.59626770      15.51913834       0.04413021
220 14 14     133.40812683      40.73001862       0.02925684
221 8 8     140.17930603      39.31574249       0.02774388
222 9 9     155.70172119      14.93127346       0.04065403
223 15 15     202.37867737      11.74582386       0.02412811
224 9 9     229.76463318       4.33366251       0.04679832
225 7 7     206.31736755      23.21895218       0.03058954
226 12 12     167.28361511      26.62760544       0.03760268
227 6 6     168.27168274       0.00309065       0.03963597
228 10 10     241.79956055      48.57262421       0.04341899
229 6 6     118.99982452      12.98145962       0.04446858
230 5 5     119.51834869      10.31308556       0.04595954
231 12 12     203.99119568      33.43001938       0.02499636
232 6 6     260.96185303      30.70960617       0.04663422
233 8 8     167.99639893       3.13576341       0.02980540
234 6 6     176.02297974      29.87314415       0.04631029
235 7 7     201.18197632      32.54027557       0.03978452
236 12 12     181.02557373      20.23508263       0.02106249
237 5 5     166.06106567      57.40263748       0.04698845
238 12 12     140.72111511      21.97517586       0.03388530
239 6 6     116.78260803      43.31404877       0.04165879
240 4 4     242.71754456      41.88583755       0.03825323
241 6 6     118.16878510      18.40879250       0.04513930
242 8 8     171.29754639      32.25883102       0.04406453
243 6 6     197.14848328      33.97583389       0.03386580
244 9 9     136.79618835      50.71280289       0.03749743
245 8 8     235.09312439       7.28323221       0.03811784
246 8 8     168.96408081      25.96116447       0.04668348
247 6 6     135.08428955      52.49428558       0.03011799
248 5 5     147.97250366      12.94471264       0.04140409
249 7 7     205.29638672      30.37814713       0.04039110
250 8 8     169.46081543      26.62578201       0.02701650
251 9 9     166.25874329      29.95165062       0.02969570
252 11 11     135.60884094      14.45539951       0.02972794
253 3 3     134.13633728      39.14104843       0.04186940
254 6 6     224.86517334      16.64509583       0.03342312
255 6 6     203.52470398      17.85684013       0.02684656
256 9 9     228.48448181       4.71097374       0.04169192
257 6 6     150.30137634      36.85137177       0.04166992
258 18 18     218.39459229      52.71962738       0.04504775
259 7 7     199.56837463      53.96526718       0.03299991
260 10 10     212.85928345       1.28651822       0.02493512
261 9 9     242.84408569      23.96500587       0.03206888
262 8 8     214.86808777      52.13544846       0.04529155
263 5 5     228.10636902      40.55248642       0.03092081
264 5 5     157.86865234      19.70633316       0.04387230
265 7 7     191.74356079      36.41655350       0.04054509
266 11 11     169.25041199      32.59749603       0.03478182
267 12 12     132.43696594      57.15651321       0.04098648
268 3 3     227.90559387       5.39757490       0.04013551
269 6 6     120.08745575      26.61352730       0.02673788
270 11 11     167.80499268      28.69640350       0.02874983
271 5 5     224.39926147       8.28526306       0.03694148
272 4 4     238.60099792      18.65198135       0.04634062
273 12 12     205.41381836       5.03287077       0.02332475
274 11 11     188.92155457      26.52307320       0.02220849
275 8 8     250.02694702      37.19133759       0.03031738
276 12 12     168.75898743       4.08546162       0.03945746
277 11 11     137.40602112      19.46895981       0.02784283
278 7 7     169.52777100      23.39731598       0.02205592
279 8 8     137.49198914      62.24743271       0.02624257
280 9 9     209.67596436      13.45636082       0.03933907
281 10 10     191.19001770       9.75730610       0.04654896
282 10 10     173.37530518      22.45586586       0.03748877
283 5 5     241.34938049      14.64767075       0.04078652
284 7 7     156.34706116      37.44691086       0.04471945
285 7 7     121.19342041      10.77666473       0.03474463
286 6 6     144.17314148      53.10773849       0.04634258
287 3 3     160.65881348      23.95188522       0.04359404
288 5 5     119.06929779      11.66216373       0.04564057
289 9 9     176.64337158      33.10641479       0.03125424
290 6 6     121.54672241      12.54350185       0.03620225
291 8 8     232.91763306       7.33899832       0.03336260
292 7 7     174.58811951      47.43733978       0.03341888
293 7 7     163.22009277       1.88686073       0.03967842
294 10 10     235.90153503      43.91329193       0.03724648
295 7 7     245.92366028       9.74491024       0.03443184
296 10 10     146.81713867      22.08949280       0.02474206
297 10 10     195.14149475      58.98257446       0.04601015
298 5 5     172.28195190      21.58601761       0.04558934
299 5 5     164.18362427       9.75889397       0.03146863
300 8 8     223.04597473      -0.25610590       0.04321273
301 8 8     131.15840149      55.01900101       0.02535606
302 5 5     241.21142578      21.98978806       0.03952587
303 4 4     183.20686340      65.81516266       0.04544813
304 4 4     243.51374817      14.28211403       0.03027675
305 9 9     173.84526062      30.72867203       0.04558263
306 7 7     250.11671448      39.32014084       0.03007926
307 10 10     237.77879333      20.20250320       0.03749376
308 7 7     128.42213440      54.54940796       0.03145557
309 6 6     223.98030090      11.86152363       0.03167740
310 8 8     166.70484924      45.96461487       0.02489796
311 6 6     121.67825317      39.09021378       0.04152800
312 6 6     156.50221252       5.48431921       0.04540995
313 8 8     151.31208801      53.14909363       0.04630151
314 6 6     120.70479584      40.45737839       0.04217239
315 5 5     243.14677429      29.36507034       0.03409878
316 4 4     191.59448242      11.87660122       0.04433532
317 4 4     197.30993652      62.17506409       0.02785325
318 6 6     172.92507935      28.15358543       0.02301082
319 9 9     209.08018494      28.53635406       0.03466372
320 8 8     166.82579041      28.52776146       0.03320697
321 5 5     209.47306824      64.91104126       0.03200533
322 2 2     209.92756653      12.73682117       0.03921458
323 6 6     232.43377686      42.77797699       0.01928424
324 7 7     145.75889587      14.14948940       0.04590786
325 8 8     173.18856812      25.04904747       0.03330377
326 9 9     227.88238525       1.76388204       0.03965204
327 6 6     164.82438660       1.15347540       0.03948564
328 7 7     256.86437988      31.24770737       0.03114546
329 4 4     228.28073120      41.26462936       0.02905049
330 9 9     121.81910706      14.95092964       0.02947845
331 6 6     247.19221497      25.49470139       0.04007370
332 7 7     163.24606323      37.61341095       0.04217372
333 6 6     155.20819092      42.97206879       0.02328912
334 7 7     226.73506165      12.84683990       0.02227417
335 8 8     140.14964294      18.12630844       0.02875810
336 8 8     256.65213013      24.77504730       0.03874635
337 8 8     155.82836914      22.39077759       0.03980722
338 7 7     236.09562683      25.32752800       0.03198351
339 7 7     241.59510803      19.77795410       0.03911376
340 7 7     157.58435059      21.22109222       0.04233104
341 6 6     239.73670959      44.76438522       0.04183540
342 2 2     154.00086975       6.25144911       0.04583320
343 9 9     117.34155273      43.76721954       0.03171958
344 5 5     203.92665100      13.33090782       0.04278259
345 7 7     247.26470947      25.71338844       0.04231214
346 5 5     230.34124756       5.06683493       0.04425391
347 4 4     133.02056885      53.61739349       0.03103374
348 6 6     171.66946411      -1.69379902       0.04640540
